fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;latitud;longitud;direccion_geocoded
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Ñuñoa A Pasos Del Metro Ñuñoa;8200;CLF;4 dormitorios;3 baños;93 m² útiles;4 dormitorios | 3 baños | 93 m² útiles;Campos De Deportes, 225, Metro Monseñor Eyzaguirre, Ñuñoa;-33.46063077033912;-70.6097132981785;Campos De Deportes, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Venta Casa 298mts Metro Principe De Gales, Ñuñoa;12000;CLF;4 dormitorios;2 baños;130 m² útiles;4 dormitorios | 2 baños | 130 m² útiles;ROMEO SALINAS, Diego De Almagro, Ñuñoa;-33.43913765864642;-70.5741911713801;ROMEO SALINAS, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Venta ¡acogedora Casa! Con Ampliación En Ñuñoa ;16875;CLF;6 dormitorios;4 baños;278 m² útiles;6 dormitorios | 4 baños | 278 m² útiles;Julio Zegers, Parque Juan XXIII, Ñuñoa;-33.451064474878585;-70.5865409442345;Julio Zegers, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Hermosa Casa En Barrio Patrimonial Suárez Mujica;12800;CLF;5 dormitorios;3 baños;194 m² útiles;5 dormitorios | 3 baños | 194 m² útiles;Carmen Covarrubias, 1 - 300, Estadio Nacional, Ñuñoa;-33.45710580398165;-70.61164127011891;Carmen Covarrubias, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;12900;CLF;4 dormitorios;3 baños;144 m² útiles;4 dormitorios | 3 baños | 144 m² útiles;Eliecer Parada / Echeñique, Parque Botánico, Ñuñoa;-33.4445747;-70.590021;Eliecer Parada / Echeñique, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 6 Dorm. En Ñuñoa;1500000000;CLP;6 dormitorios;3 baños;263 m² útiles;6 dormitorios | 3 baños | 263 m² útiles;Manuel De Salas, Ñuñoa;-33.4543532;-70.59071630302878;Manuel De Salas, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa De 4d 3b Gran Ubicación Habitacional O Comercial;12300;CLF;4 dormitorios;3 baños;145 m² útiles;4 dormitorios | 3 baños | 145 m² útiles;Simon Bolivar 2965, Plaza Ñuñoa, Ñuñoa;-33.449504688235294;-70.59874068235294;Simon Bolivar 2965, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Ñuñoa;12000;CLF;4 dormitorios;3 baños;177 m² útiles;4 dormitorios | 3 baños | 177 m² útiles;Juan Moya Morales, Ñuñoa, Macul, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa;-33.45940946610685;-70.58680418302939;Juan Moya Morales, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;¡atención! Oportunidad En Ñuñoa Casa 5d-4b;13000;CLF;5 dormitorios;4 baños;171 m² útiles;5 dormitorios | 4 baños | 171 m² útiles;Luis Pereira, 600 - 900, Parque Botánico, Ñuñoa;-33.44752813281162;-70.58910808294145;Luis Pereira, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Elegante Casa Esquina 2 Pisos Para Institución O Negocio;27900;CLF;6 dormitorios;4 baños;364 m² útiles;6 dormitorios | 4 baños | 364 m² útiles;General Miranda / Campos De Deportes, Estadio Nacional, Ñuñoa;-33.46063077033912;-70.6097132981785;General Miranda / Campos De Deportes, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Ñuñoa;20500;CLF;17 dormitorios;17 baños;240 m² útiles;17 dormitorios | 17 baños | 240 m² útiles;Matta Oriente, Ñuñoa, Chile, Metro Irarrázaval, Ñuñoa;-33.45465332192227;-70.62340300804964;Matta Oriente, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Carmen Covarrubias 117;465000000;CLP;5 dormitorios;4 baños;214 m² útiles;5 dormitorios | 4 baños | 214 m² útiles;Carmen Covarrubias 117, Santiago, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;-33.45710580398165;-70.61164127011891;Carmen Covarrubias 117, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Acogedora Casa Buen Terreno.;7150;CLF;5 dormitorios;2 baños;150 m² útiles;5 dormitorios | 2 baños | 150 m² útiles;Los Avellanos, 2400 - 2700, Estadio Nacional, Ñuñoa;-33.47339029250795;-70.60816055284873;Los Avellanos, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Venta Casa En Ñuñoa;15500;CLF;10 dormitorios;6 baños;218 m² útiles;10 dormitorios | 6 baños | 218 m² útiles;Los Cerezos 261 - 300, 0, Villa Frei, Ñuñoa;-33.457440933707865;-70.58517564269663;Los Cerezos 261 - 300, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Inversionista Casona En Venta, Ñuñoa;12500;CLF;11 dormitorios;5 baños;306 m² útiles;11 dormitorios | 5 baños | 306 m² útiles;Estrella Solitaria, 0, Plaza Egaña, Ñuñoa;-33.450624090761956;-70.57493926857998;Estrella Solitaria, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;7980;CLF;3 dormitorios;2 baños;125 m² útiles;3 dormitorios | 2 baños | 125 m² útiles;Ñuñoa;-33.4543164;-70.5936358;Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Cómoda Casa 2 Pisos En Mejor Barrio De Ñuñoa;11400;CLF;4 dormitorios;3 baños;170 m² útiles;4 dormitorios | 3 baños | 170 m² útiles;Jaime Guzmán Errázuriz / Eliecer Parada, Plaza Ñuñoa, Ñuñoa;-33.44487161857615;-70.59792593890606;Jaime Guzmán Errázuriz / Eliecer Parada, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa Venta Ñuñoa 3 Dormitorios Campo Deportes ;5980;CLF;3 dormitorios;1 baño;98 m² útiles;3 dormitorios | 1 baño | 98 m² útiles;Campos De Deportes Castillo Velasco, Estadio Nacional, Ñuñoa;-33.45914161661513;-70.5969709363368;Campos De Deportes Castillo Velasco, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Venta Casa 4d+2b Santa Julia / Fernando C. Velasco;9500;CLF;4 dormitorios;2 baños;132 m² útiles;4 dormitorios | 2 baños | 132 m² útiles;Santa Julia, 300 - 600, Parque Juan XXIII, Ñuñoa;-33.46486474707212;-70.59096641909183;Santa Julia, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Pasaje Cerrado En Barrio Suarez Mujica;6500;CLF;3 dormitorios;2 baños;84 m² útiles;3 dormitorios | 2 baños | 84 m² útiles;Jose Manuel Infante, 1 - 300, Estadio Nacional, Ñuñoa;-33.45917369888832;-70.61862376281891;Jose Manuel Infante, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Encantadora Casa 2d 1b Remodelada En 2018 Con Patio En Ñuñoa;6500;CLF;2 dormitorios;1 baño;92 m² útiles;2 dormitorios | 1 baño | 92 m² útiles;"Rosita Renard &amp;; Echeñique, Metro Simón Bolivar, Ñuñoa";-33.4695767;-70.6038966;"Rosita Renard &amp;; Echeñique, Ñuñoa, Santiago, Chile"
2025-11-29 18:11:34;Ñuñoa;casa;Venta Casa 4 Dorm 3 Estaciona Ñuñoa Juan Monckeberg ;210000000;CLP;4 dormitorios;2 baños;150 m² útiles;4 dormitorios | 2 baños | 150 m² útiles;Alcalde Jorge Monckeberg, Cerca De Juan Ignacio Carrera Pinto, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa;-33.473115533219556;-70.58729600913735;Alcalde Jorge Monckeberg, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Venta Casa En Ñuñoa Comercial- Habitacion Requiere Remodelar;7090;CLF;4 dormitorios;3 baños;135 m² útiles;4 dormitorios | 3 baños | 135 m² útiles;Dublé Almeyda Con Los Aliaga (Entre Los M. Plaza Egaña Y M. Los Orientales), Diagonal Oriente, Ñuñoa;7.89089875;-72.500958988094;Dublé Almeyda Con Los Aliaga (Entre Los M. Plaza Egaña Y M. Los Orientales), Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;294000000;CLP;4 dormitorios;2 baños;120 m² útiles;4 dormitorios | 2 baños | 120 m² útiles;Sector Plaza Ñuñoa, Plaza Ñuñoa, Ñuñoa;-33.4543164;-70.5936358;Sector Plaza Ñuñoa, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Venta Casa 4 Dorm- 3 Bañ- 1 Est, Hamburgo, Ñuñoa ;8900;CLF;4 dormitorios;3 baños;113 m² útiles;4 dormitorios | 3 baños | 113 m² útiles;Hamburgo, Plaza Egaña, Ñuñoa;-33.44361188216571;-70.57737224920743;Hamburgo, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Pasaje, Excelente Ubicación, Mucho Potencial;7990;CLF;3 dormitorios;2 baños;125 m² útiles;3 dormitorios | 2 baños | 125 m² útiles;Av. Simón Bolívar 2700 - 3000, Ñuñoa, Plaza Ñuñoa, Ñuñoa;-33.44985294794521;-70.6026581630137;Av. Simón Bolívar 2700 - 3000, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;12500;CLF;4 dormitorios;3 baños;192 m² útiles;4 dormitorios | 3 baños | 192 m² útiles;Los Jazmines / Av. Grecia, Estadio Nacional, Ñuñoa;-33.4695344;-70.5765034;Los Jazmines / Av. Grecia, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;345000000;CLP;4 dormitorios;2 baños;113 m² útiles;4 dormitorios | 2 baños | 113 m² útiles;Cerca A Av Grecia, Estadio Nacional, Ñuñoa;-33.4695344;-70.5765034;Cerca A Av Grecia, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Amplia Casa En Zona Residencial Norte De Ñuñoa;8990;CLF;5 dormitorios;6 baños;229 m² útiles;5 dormitorios | 6 baños | 229 m² útiles;Ortúzar / Pdte. Batlle Y Ordoñez, Villa Frei, Ñuñoa;-33.4544469;-70.58028135;Ortúzar / Pdte. Batlle Y Ordoñez, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;12900;CLF;4 dormitorios;2 baños;127 m² útiles;4 dormitorios | 2 baños | 127 m² útiles;Romeo Salinas/Amapolas, Diego De Almagro, Ñuñoa;-33.43913765864642;-70.5741911713801;Romeo Salinas/Amapolas, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 7 Dorm. Gran Ubicación En Corazón De Ñuñoa;13490;CLF;7 dormitorios;4 baños;176 m² útiles;7 dormitorios | 4 baños | 176 m² útiles;Presidente Battle Y Ordoñez, Ñuñoa, Parque Juan XXIII, Ñuñoa;-33.4515058;-70.5851237;Presidente Battle Y Ordoñez, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Villa Frei Ñuñoa;8400;CLF;3 dormitorios;2 baños;150 m² útiles;3 dormitorios | 2 baños | 150 m² útiles;LINDA CASA REMODELADA, Villa Frei, Ñuñoa;-33.45632345;-70.61723597939795;LINDA CASA REMODELADA, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Parque San Eugenio Ñuñoa;8700;CLF;4 dormitorios;4 baños;198 m² útiles;4 dormitorios | 4 baños | 198 m² útiles;EXCELENTE CASA, Parque San Eugenio - Metro Ñuble, Ñuñoa;-33.45632345;-70.61723597939795;EXCELENTE CASA, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Los Tres Antonios;9300;CLF;3 dormitorios;2 baños;130 m² útiles;3 dormitorios | 2 baños | 130 m² útiles;LOS TRES ANTONIOS (MUY LINDA CASA), Estadio Nacional, Ñuñoa;-33.4713834508019;-70.60443406304117;LOS TRES ANTONIOS (MUY LINDA CASA), Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Plaza Ñuñoa, Ñuñoa;740000000;CLP;5 dormitorios;6 baños;440 m² útiles;5 dormitorios | 6 baños | 440 m² útiles;EDUARDO CASTILLO VELASCO / LOS TRES ANTONIO, Plaza Ñuñoa, Ñuñoa;-33.45914161661513;-70.5969709363368;EDUARDO CASTILLO VELASCO / LOS TRES ANTONIO, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Metro Irarrázaval, Ñuñoa;12000;CLF;5 dormitorios;2 baños;240 m² útiles;5 dormitorios | 2 baños | 240 m² útiles;MUJICA, Metro Irarrázaval, Ñuñoa;-33.453659349999995;-70.61446131414799;MUJICA, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta En Parque Juan Xxiii, Ñuñoa;21000;CLF;5 dormitorios;4 baños;240 m² útiles;5 dormitorios | 4 baños | 240 m² útiles;CARLOS AGUIRRE LUCO / VICENTE REYES, Parque Juan XXIII, Ñuñoa;-33.44582391484817;-70.58563612250316;CARLOS AGUIRRE LUCO / VICENTE REYES, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Excelente Inversión En Ñuñoa;15350;CLF;5 dormitorios;3 baños;335 m² útiles;5 dormitorios | 3 baños | 335 m² útiles;Hamburgo 434, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;-33.4508766835443;-70.59171375949367;Hamburgo 434, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Venta De Casa En Ñuñoa 4 Dorm., 2baños, Metro Ñuñoa L3 Y L6;280000000;CLP;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;Sucre Con Ricardo Lyon, Metro Ñuñoa, Ñuñoa;-33.4482685;-70.6021938;Sucre Con Ricardo Lyon, Ñuñoa, Santiago, Chile
2025-11-29 18:11:34;Ñuñoa;casa;Casa En Venta De 6 Dorm. En Ñuñoa;9800;CLF;6 dormitorios;4 baños;187 m² útiles;6 dormitorios | 4 baños | 187 m² útiles;Ortuzar/ Battle Y Ordoñez, Villa Frei, Ñuñoa;-33.4513797;-70.585633;Ortuzar/ Battle Y Ordoñez, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa Zona Residencial Con Ubicacion Principal;6990;CLF;3 dormitorios;2 baños;76 m² útiles;3 dormitorios | 2 baños | 76 m² útiles;Metro Orientales, Villa Frei, Ñuñoa;-33.454353;-70.5798948;Orientales, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Única Oportunidad Excelente Precio Gran Casa En Pucará ;389000000;CLP;5 dormitorios;2 baños;167 m² útiles;5 dormitorios | 2 baños | 167 m² útiles;Av Echenique, Amapolas, Ñuñoa;-33.44628025321275;-70.57465799118101;Av Echenique, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. Cercana A Av Macul;190000000;CLP;3 dormitorios;2 baños;109 m² útiles;3 dormitorios | 2 baños | 109 m² útiles;San Pedro, Juan Gómez Millas, Ñuñoa;-33.4674345;-70.5984138;San Pedro, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Pasaje Cerrado/ Pucara;5200;CLF;3 dormitorios;2 baños;73 m² útiles;3 dormitorios | 2 baños | 73 m² útiles;Pucará 4818, Ñuñoa, Metro Simón Bolivar, Ñuñoa;-33.4461278;-70.5775797;Pucará 4818, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Manuel Montt / Simón Bolivar/ Calle Tranquila;5300;CLF;2 dormitorios;1 baño;67 m² útiles;2 dormitorios | 1 baño | 67 m² útiles;Manuel Montt / Simón Bolivar/ Calle Tranquila, Metro Monseñor Eyzaguirre, Ñuñoa;-33.44837038689613;-70.58286902460627;Manuel Montt / Simón Bolivar/ Calle Tranquila, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa Venta Obispo Orrego Villa Olímpica;195000000;CLP;3 dormitorios;1 baño;92 m² útiles;3 dormitorios | 1 baño | 92 m² útiles;Obispo Orrego 1477, Ñuñoa, Estadio Nacional, Ñuñoa;-33.46590422533333;-70.62007060399999;Obispo Orrego 1477, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;13200;CLF;3 dormitorios;3 baños;191 m² útiles;3 dormitorios | 3 baños | 191 m² útiles;Los Cerezos/Juan XXIII, Ñuñoa;-33.46334779559155;-70.58649961122285;Los Cerezos/Juan XXIII, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Para Renovar!, Pque Juan Xxiii, Barrio Tranquilo;8945;CLF;6 dormitorios;3 baños;184 m² útiles;6 dormitorios | 3 baños | 184 m² útiles;Psje Los Cerezos, 600 - 900, Parque Juan XXIII, Ñuñoa;-33.5001212;-70.6203988;Psje Los Cerezos, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;760000000;CLP;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Duble Almeyda, Diagonal Oriente, Ñuñoa;-33.4573013;-70.59158422141533;Duble Almeyda, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 7 Dorm. En Ñuñoa;17200;CLF;7 dormitorios;4 baños;188 m² útiles;7 dormitorios | 4 baños | 188 m² útiles;Estrella Solitaria, Plaza Egaña, Ñuñoa;-33.450624090761956;-70.57493926857998;Estrella Solitaria, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;14500;CLF;4 dormitorios;1 baño;90 m² útiles;4 dormitorios | 1 baño | 90 m² útiles;Av. Echequeñique, Parque Botánico, Ñuñoa;-33.4541894;-70.604972;Av. Echequeñique, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Venta Casa Ñuñoa Metro Grecia De 3 Dorm. Remodelada;10100;CLF;3 dormitorios;3 baños;195 m² útiles;3 dormitorios | 3 baños | 195 m² útiles;Las Torpederas - Reina Del Mar, Villa Frei, Ñuñoa;-33.46734127210138;-70.57871299627428;Las Torpederas - Reina Del Mar, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 6 Dorm. En Ñuñoa;13800;CLF;3 dormitorios;2 baños;311 m² útiles;3 dormitorios | 2 baños | 311 m² útiles;José Domingo Cañas Con Pedro De Valdivia, Metro Ñuñoa, Ñuñoa;-33.45632345;-70.61723597939795;José Domingo Cañas Con Pedro De Valdivia, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;"Vendo Casa En La Reina Uf19.000 &quot;metro Plaza Egaña&quot";19000;CLF;6 dormitorios;3 baños;695 m² totales;6 dormitorios | 3 baños | 695 m² totales;Blest Gana, Ñuñoa, Estadio Nacional, Ñuñoa;-33.4551647;-70.5648064;Blest Gana, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Amplia Casa Con Gran Terreno A La Venta En Ñuñoa;14000;CLF;5 dormitorios;4 baños;198 m² útiles;5 dormitorios | 4 baños | 198 m² útiles;Av. Sur / Julio Cordero, Parque San Eugenio - Metro Ñuble, Ñuñoa;-33.464382099999995;-70.61061809176775;Av. Sur / Julio Cordero, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Oportunidad ¡¡ Casa Con Gran Terreno En Ñuñoa;11000;CLF;3 dormitorios;2 baños;121 m² útiles;3 dormitorios | 2 baños | 121 m² útiles;Beta, Ñuñoa, Chile, Estadio Nacional, Ñuñoa;-33.45957425;-70.60402730000001;Beta, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Gran Oportunidad!!! Vendo Casa Ñuñoa;425000000;CLP;3 dormitorios;2 baños;148 m² útiles;3 dormitorios | 2 baños | 148 m² útiles;SIMON BOLIVAR, Plaza Egaña, Ñuñoa;-33.44815078505085;-70.58168628732375;SIMON BOLIVAR, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Amplia Casa En Barrio Consolidado Y Seguro En Ñuñoa;10490;CLF;4 dormitorios;3 baños;122 m² útiles;4 dormitorios | 3 baños | 122 m² útiles;Parque Juan XXIII, Parque Juan XXIII, Ñuñoa;-33.4603624;-70.5883245;Parque Juan XXIII, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Oportunidad Barrio Gran Demanda/ Amplia;9000;CLF;4 dormitorios;4 baños;139 m² útiles;4 dormitorios | 4 baños | 139 m² útiles;Los Jardines 526, Ñuñoa, Chile, Parque Juan XXIII, Ñuñoa;-33.460671168;-70.589057632;Los Jardines 526, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 10 Dorm. En Ñuñoa;15000;CLF;10 dormitorios;5 baños;287 m² útiles;10 dormitorios | 5 baños | 287 m² útiles;Suarez Mujica/Campo Deporte, Estadio Nacional, Ñuñoa;-33.4574105;-70.6141823;Suarez Mujica/Campo Deporte, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Oportunidad Casa A La Venta;11900;CLF;5 dormitorios;4 baños;198 m² útiles;5 dormitorios | 4 baños | 198 m² útiles;Avda Sur/ Julio Cordero, Parque San Eugenio - Metro Ñuble, Ñuñoa;-33.46023662635616;-70.62439520357452;Avda Sur/ Julio Cordero, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;9350;CLF;4 dormitorios;3 baños;172 m² útiles;4 dormitorios | 3 baños | 172 m² útiles;Nancy /Eduardo Castillo Velazco, Metro Irarrázaval, Ñuñoa;-33.45914161661513;-70.5969709363368;Nancy /Eduardo Castillo Velazco, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Liquidamos Linda Casa  Ñuñoa, Apta Empresas;18920;CLF;6 dormitorios;6 baños;400 m² útiles;6 dormitorios | 6 baños | 400 m² útiles;EDUARDO CASTILLO VELASCO, Estadio Nacional, Ñuñoa;-33.45914161661513;-70.5969709363368;EDUARDO CASTILLO VELASCO, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa Sólida Con Potencial Comercial;400000000;CLP;5 dormitorios;3 baños;179 m² útiles;5 dormitorios | 3 baños | 179 m² útiles;Marchant Pereira, 3300 - 3600, Metro Ñuñoa, Ñuñoa;-33.44842435199439;-70.60752505959884;Marchant Pereira, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Hermosa Casa 5 Dormitorios, 3 Baños. Dublé Almeyda/ Exequiel;16500;CLF;5 dormitorios;3 baños;194 m² útiles;5 dormitorios | 3 baños | 194 m² útiles;Dublé Almeyda /Exequiel Figueroa, Diagonal Oriente, Ñuñoa;-33.461152547343254;-70.57387777441623;Dublé Almeyda /Exequiel Figueroa, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;10714;CLF;3 dormitorios;3 baños;139 m² útiles;3 dormitorios | 3 baños | 139 m² útiles;Pedro Lautaro Ferrer, Plaza Ñuñoa, Ñuñoa;-33.44489845;-70.59942373944703;Pedro Lautaro Ferrer, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Gran Oportunidad En Ñuñoa |ureta Bravo Propiedades|;7900;CLF;7 dormitorios;3 baños;170 m² útiles;7 dormitorios | 3 baños | 170 m² útiles;Exequiel Fernández 863, Estadio Nacional, Ñuñoa;-33.462455416666664;-70.60021341111111;Exequiel Fernández 863, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Muy Buen Local Comercial En Ñuñoa;7546;CLF;;1 baño;80 m² útiles;1 baño | 80 m² útiles;Los Jardines, Parque Juan XXIII, Ñuñoa;-33.471869;-70.5842744;Los Jardines, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Liquidamos Excelente Propiedad Comercial Al Lado Plaza Ñuñoa;16162;CLF;3 dormitorios;5 baños;260 m² útiles;3 dormitorios | 5 baños | 260 m² útiles;JUAN ENRIQUE CONCHA, Plaza Ñuñoa, Ñuñoa;-33.45977909039268;-70.59605064225856;JUAN ENRIQUE CONCHA, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 7 Dorm. En Ñuñoa;15569;CLF;7 dormitorios;4 baños;237 m² útiles;7 dormitorios | 4 baños | 237 m² útiles;Pedro Torres, Parque Juan XXIII, Ñuñoa;-33.4554617;-70.5897066;Pedro Torres, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. 2 Baños En Ñuñoa Parque Juan Xxiii;400000000;CLP;4 dormitorios;3 baños;112 m² útiles;4 dormitorios | 3 baños | 112 m² útiles;LOS JARDINES, Parque Juan XXIII, Ñuñoa;-33.471869;-70.5842744;LOS JARDINES, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Excelente Ubicacion Ñuñoa Vespucio Metro Duble Almeyda Casa;23999;CLF;4 dormitorios;1 baño;110 m² útiles;4 dormitorios | 1 baño | 110 m² útiles;Metro Los Orientales, Diagonal Oriente, Ñuñoa;-33.454353;-70.5798948;Los Orientales, Ñuñoa, Santiago, Chile
2025-11-29 18:12:10;Ñuñoa;casa;Terreno A Pasos Del Nuevo Metro Línea 8;6800;CLF;;;336 m² útiles;336 m² útiles;Exequiel Fernandez, 1957, Estadio Nacional, Ñuñoa;-33.47254822682722;-70.60123147870799;Exequiel Fernandez, Ñuñoa, Santiago, Chile
